Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";11;"Oliwier ZIEBA";LW;6.4;65;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;2;4;1;2;4;6;0;6;0;0;3;5;15;33;2;3;7;2;7;0;1;0;0;0;4;5;11;2;8;2;6;1;1;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";24;"Victor CIEMPIEL";DM;7.2;82;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0%;0;0;1;2;0;0;2;4;1;0;0;14;17;82;0;1;2;5;5;8;10;1;2;6;8;7;7;6;9;6;6;2;2;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";8;"Jan TYSZKO";CM;7.1;96;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0%;1;3;2;2;2;5;0;4;2;0;1;12;16;75;0;1;3;6;8;5;5;2;4;3;4;7;8;5;6;4;6;3;4;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;7.7;96;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;4;4;0;0;3;7;0;1;1;16;26;62;0;0;0;5;8;11;18;0;4;9;13;7;9;3;11;11;13;2;2;0;0;0;0;0;1;1;0;0
"POLONIA WARSZAWA";10;"Maciej SKROK";CAM;6.3;65;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0%;0;0;1;1;0;2;1;4;0;1;0;5;8;63;1;3;4;1;1;1;3;1;1;1;1;3;6;3;5;2;3;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;6.2;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;5;0;0;0;14;16;88;0;0;0;0;0;14;16;0;2;5;5;9;9;5;7;9;9;0;0;0;0;0;0;2;1;1;1;1
"POLONIA WARSZAWA";3;"Bartosz PAWLAK";LB;6.2;96;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0%;1;3;0;0;3;6;0;12;1;0;0;11;25;44;0;1;1;6;10;4;14;1;1;3;10;7;14;4;15;4;5;3;5;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;6.1;96;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0%;0;0;0;10;0;0;0;3;0;0;0;4;6;67;0;3;3;1;3;0;0;0;0;0;1;4;5;2;3;1;2;1;1;1;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Norbert BIALOOKI";CB;9.2;96;0;0;0;0;1;4;0;0;0;0;0;0;0;1;1;0;2;3;0%;3;5;4;4;9;12;2;6;0;0;2;23;36;64;0;0;0;5;8;18;28;5;14;6;8;12;14;11;22;12;14;0;0;0;0;0;0;0;4;9;0;0
"POLONIA WARSZAWA";2;"Daniel LESNIEWSKI";RB;6.9;82;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;2;4;1;1;3;5;1;9;0;0;1;9;17;53;0;2;3;2;6;5;8;0;1;5;7;4;9;5;12;1;1;3;4;0;0;0;0;0;0;0;0;0
