Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;6.7;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;4;0;0;0;14;17;82;0;0;0;0;1;14;16;2;4;4;4;8;9;3;5;11;12;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Bartosz JAWORSKI";CF;6;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;3;0;0;0;1;0;0;1;7;8;88;0;4;5;3;3;0;0;0;0;2;2;5;6;0;0;4;5;3;3;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Kacper ZIOLKOWSKI";CM;6.6;82;0;0;0;0;2;2;1;0;1;0;0;0;1;1;1;1;0;1;0%;0;2;0;0;0;3;0;5;0;1;2;6;10;60;1;3;7;3;3;0;0;0;1;3;5;3;4;1;2;1;2;4;6;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Pawel KAZALA";CM;6.9;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;1;1;1;2;1;1;0;5;0;0;1;6;12;50;0;1;4;5;8;0;0;0;1;3;6;3;5;4;8;2;4;0;0;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Filip KOLODZIEJSKI";RW;6.9;84;0;0;0;0;2;0;1;0;1;0;0;1;0;1;1;1;0;0;0%;1;1;0;0;2;2;1;9;0;0;2;10;19;53;1;6;12;3;5;1;2;0;1;5;6;5;12;3;9;2;4;5;6;1;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";22;"Victor CIEMPIEL";RB;6.4;92;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0%;1;2;0;1;2;5;3;5;0;1;0;16;25;64;1;2;3;10;17;4;5;0;2;13;17;3;6;8;16;1;2;7;7;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Pawel TYSZKO";LW;6.9;92;0;0;0;0;2;0;0;0;0;0;0;1;0;1;1;1;1;3;0%;1;1;0;1;3;5;0;4;1;0;2;4;11;36;0;0;5;3;5;1;1;0;0;1;2;3;9;0;4;1;3;3;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Bartosz PAWLAK";LB;7.4;92;1;0;0;0;1;2;0;0;0;0;0;1;0;0;1;0;0;0;100%;0;0;0;0;0;0;0;5;1;0;0;14;22;64;0;3;8;6;6;5;8;3;5;5;7;6;10;5;8;3;7;6;7;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";20;"Norbert BIALOOKI";CB;7.4;92;0;0;0;0;2;1;0;0;1;0;0;1;0;1;0;2;1;2;0%;0;0;1;1;1;2;2;6;1;0;0;22;29;76;0;0;1;9;10;13;18;5;9;8;9;9;11;6;11;14;16;2;2;0;0;0;0;0;5;7;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;6.4;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;2;3;0;1;5;6;0;2;2;0;1;13;19;68;0;0;0;5;9;8;10;3;7;7;9;3;3;5;11;6;6;2;2;0;0;0;0;0;0;0;0;0
