Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";22;"Victor CIEMPIEL";RB;7;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0%;0;0;0;0;1;1;4;3;0;0;0;7;9;78;0;2;4;3;3;2;2;1;1;0;1;6;7;5;5;1;2;1;2;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Daniel LESNIEWSKI";CB;8;80;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;11;3;0;0;0;12;13;92;0;0;0;4;5;8;8;0;0;6;7;6;6;9;10;3;3;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";19;"Jan TYSZKO";CAM;7.6;94;0;0;0;0;1;2;2;0;1;0;0;0;0;1;1;0;0;0;0%;0;1;1;2;0;1;4;5;0;0;0;19;28;68;1;4;8;8;11;7;9;4;8;8;12;7;8;14;20;4;7;1;1;1;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";8;"Bartosz JAWORSKI";DM;7.1;94;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;1;1;0;0;1;1;2;7;0;0;1;18;24;75;2;5;6;11;12;2;6;9;12;5;7;4;5;10;13;7;10;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Filip GARCZYNSKI";LW;7.4;66;1;0;0;1;2;0;0;0;0;0;0;2;0;0;2;0;0;0;50%;0;1;0;1;0;1;0;1;0;0;1;2;4;50;0;1;2;1;2;0;0;0;0;1;3;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";20;"Norbert BIALOOKI";CB;7.7;94;0;0;0;0;1;2;0;0;0;0;0;0;1;0;1;0;0;0;0%;1;1;1;1;1;1;9;5;1;0;0;28;39;72;0;3;4;12;18;13;17;9;16;5;7;14;16;24;35;2;2;2;2;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";16;"Oliwier ZIEBA";RW;8.3;74;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;1;0;0;0;9;10;90;0;7;8;2;2;0;0;0;0;3;3;6;7;4;4;4;4;1;2;1;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Maksymilian USAREK";CAM;6.2;59;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;1;2;0;0;0;2;3;67;0;0;0;1;2;1;1;0;0;0;0;2;3;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Marcel DZIEWA";CF;7.2;94;0;0;0;0;1;0;0;0;3;0;0;0;0;1;1;0;0;0;0%;0;0;1;1;0;0;1;6;0;0;0;12;14;86;0;6;7;3;3;3;4;3;4;3;3;6;7;7;8;2;3;3;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;6.2;94;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;4;0;0;1;16;16;100;0;0;0;1;1;15;15;1;1;6;6;9;9;13;13;2;2;1;1;0;0;2;0;0;1;1;1;1
