Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";22;"Victor CIEMPIEL";RB;7.4;86;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;1;1;1;0%;4;5;0;0;7;9;0;7;0;0;0;17;19;89;1;1;2;12;13;4;4;2;2;7;8;8;9;8;8;3;4;6;7;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;7.6;97;1;0;0;0;4;0;0;0;1;0;0;1;1;2;3;1;0;0;25%;0;1;3;5;0;1;1;3;0;1;1;3;8;38;0;0;0;3;5;0;3;1;3;0;1;2;4;0;4;2;2;1;2;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Bartosz PAWLAK";LB;6.3;97;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;2;3;2;1;0;0;0;13;22;59;1;3;4;5;5;5;13;2;5;8;9;3;8;7;15;2;3;4;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Filip GARCZYNSKI";RW;7;76;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0%;1;3;2;3;1;3;0;1;1;0;2;3;6;50;1;2;3;1;3;0;0;0;0;1;2;2;4;3;5;0;0;0;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Bartosz JAWORSKI";CAM;7.9;97;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;100%;1;1;0;0;1;1;0;2;0;0;2;3;7;43;0;1;4;2;3;0;0;1;1;0;3;2;3;0;2;1;2;2;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Kacper ZIOLKOWSKI";LW;7.2;81;0;0;0;0;2;0;4;0;0;1;0;1;0;1;2;0;0;3;0%;1;1;0;0;1;4;0;2;0;0;1;5;10;50;1;3;8;2;2;0;0;2;4;0;1;3;5;0;2;4;6;1;2;2;5;0;0;0;0;0;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;6.8;97;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;1;2;0;0;0;6;1;1;0;13;22;59;0;0;1;4;6;9;15;4;11;5;5;4;6;4;12;9;10;0;0;0;0;0;0;0;0;1;0;0
"POLONIA WARSZAWA";6;"Pawel KAZALA";CM;6.4;61;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0%;1;2;0;0;2;3;0;2;0;1;0;3;4;75;0;1;1;1;2;1;1;0;0;0;1;3;3;0;1;2;2;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;6.4;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;2;0;0;0;10;14;71;0;0;0;0;0;10;14;1;4;3;4;6;6;3;7;7;7;0;0;0;0;0;0;3;4;5;3;3
"POLONIA WARSZAWA";20;"Norbert BIALOOKI";CB;6.6;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;1;1;1;1;1;1;3;5;0;0;0;25;31;81;0;0;0;12;15;13;16;4;7;12;13;9;11;6;9;19;21;0;1;0;0;0;0;0;2;3;0;0
