Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";22;"Victor CIEMPIEL";RB;7.4;86;0;0;0;0;1;5;0;0;0;0;0;0;0;1;0;1;2;3;0%;6;7;0;0;10;13;0;15;1;0;0;28;36;78;1;2;4;15;19;11;13;4;5;10;14;14;17;12;18;5;6;11;12;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;7.6;97;1;0;0;0;6;0;1;0;2;0;0;1;2;3;4;2;0;0;17%;1;3;4;8;1;3;1;6;1;1;1;8;15;53;0;0;2;8;10;0;3;2;5;2;4;4;6;1;6;3;4;4;5;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Bartosz PAWLAK";LB;6.3;97;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0%;1;1;0;1;3;7;4;6;4;0;0;23;38;61;1;3;5;9;11;11;22;3;7;11;16;9;15;12;24;4;7;7;7;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Filip GARCZYNSKI";RW;7;76;0;0;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0%;1;4;2;3;1;5;2;4;2;1;3;7;13;54;1;5;6;2;5;0;2;0;0;2;5;5;8;3;6;1;3;3;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Bartosz JAWORSKI";CAM;7.9;97;1;0;0;1;3;0;0;0;1;0;0;2;0;1;1;2;0;1;33%;3;4;1;4;3;5;0;6;2;0;3;8;16;50;0;4;10;4;6;0;0;1;1;0;4;7;11;1;6;3;5;4;5;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Kacper ZIOLKOWSKI";LW;7.2;81;0;0;0;1;4;2;7;0;0;1;0;1;1;2;3;1;0;5;0%;5;5;0;0;5;10;2;7;1;0;1;13;25;52;3;6;15;6;8;1;2;4;7;0;6;9;12;2;8;6;11;5;6;2;8;0;0;0;0;0;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;6.8;97;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;1;1;4;5;1;1;0;11;1;1;0;25;38;66;1;0;1;9;12;16;25;6;13;12;14;7;11;10;20;15;17;0;1;0;0;0;0;0;0;1;0;0
"POLONIA WARSZAWA";6;"Pawel KAZALA";CM;6.4;61;0;0;0;0;1;1;0;0;3;1;0;0;1;0;0;1;0;1;0%;3;7;0;1;4;9;1;7;0;1;1;10;13;77;0;3;3;4;7;3;3;0;1;3;5;7;7;2;5;4;4;4;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;6.4;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;1;5;0;0;0;17;22;77;0;0;0;0;0;17;22;2;6;7;8;8;8;5;10;12;12;0;0;0;0;1;0;6;5;7;6;6
"POLONIA WARSZAWA";20;"Norbert BIALOOKI";CB;6.6;97;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0%;1;1;2;2;1;3;3;9;1;0;1;39;51;76;0;0;2;18;23;21;26;5;10;18;22;16;19;13;22;26;28;0;1;0;0;0;0;0;3;5;0;0
"POLONIA WARSZAWA";19;"Jan TYSZKO";DM;8.5;97;1;0;0;0;3;2;0;0;0;0;0;1;1;1;2;1;0;0;33%;5;7;0;2;5;7;5;11;6;1;1;18;29;62;4;8;11;6;11;4;7;2;4;7;10;9;15;6;16;10;10;2;3;1;1;0;0;0;0;0;0;0
