Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";1;"Filip KEPSKI";GK;6.5;90;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;12;0;0;1;32;36;89;0;0;0;0;0;32;36;3;4;12;15;17;17;6;9;26;27;0;0;0;0;0;3;2;1;1;0;0
"POLONIA WARSZAWA";2;"Filip GARCZYNSKI";RB;6.2;90;0;0;0;0;1;1;0;0;3;1;0;0;1;0;0;1;0;1;0%;2;3;0;2;4;6;2;15;3;0;1;36;56;64;2;7;15;17;27;12;14;6;14;15;21;15;21;14;31;13;16;9;9;0;3;0;0;0;0;0;0;0
"POLONIA WARSZAWA";21;"Kacper PUSTOLA";CF;6.3;45;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0%;0;1;0;0;0;1;0;0;1;0;0;8;17;47;3;5;11;3;6;0;0;1;4;3;7;4;6;1;6;6;10;1;1;2;6;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Victor CIEMPIEL";CAM;8.2;90;0;0;0;0;4;0;0;0;1;0;0;2;1;1;1;3;4;4;0%;5;7;0;2;11;13;1;19;2;0;2;44;57;77;1;11;17;23;28;10;12;4;11;19;21;21;25;10;17;20;24;14;16;0;3;0;0;0;0;0;0;0
"POLONIA WARSZAWA";16;"Oliwier ZIEBA";RM;7.7;90;0;0;0;6;6;1;3;0;1;0;0;2;2;2;3;3;6;9;0%;1;4;1;4;8;14;3;8;1;0;0;21;33;64;1;11;21;10;11;0;1;1;2;10;16;10;15;5;7;5;15;11;11;1;6;0;0;0;0;0;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;7;90;0;0;0;0;1;3;0;0;0;0;0;0;0;1;1;0;0;0;0%;2;2;2;5;2;3;1;9;4;0;1;59;69;86;0;1;2;20;26;38;41;5;8;30;32;24;29;28;37;27;28;4;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Franciszek BANAS";LM;7;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0%;2;2;0;0;5;6;1;4;1;0;2;10;15;67;1;5;7;3;6;2;2;0;1;3;3;7;11;1;3;5;5;4;7;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Milan JAWOR";CB;6.5;90;0;0;0;0;2;2;0;0;0;0;0;0;0;2;1;1;0;0;0%;0;0;1;1;0;1;2;9;1;1;0;54;62;87;1;5;6;16;20;33;36;6;9;24;26;24;27;22;30;28;28;4;4;0;0;0;0;0;5;5;0;0
"POLONIA WARSZAWA";3;"Piotr JEMIOLA";LB;7.4;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0%;1;3;2;3;7;9;2;21;1;0;1;44;60;73;1;10;12;25;35;9;13;2;7;18;22;24;31;17;30;14;16;13;14;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";8;"Pawel KAZALA";DM;6.5;45;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0%;0;1;0;1;1;2;0;7;3;0;0;22;26;85;0;1;2;13;13;8;11;0;0;6;7;16;19;4;6;11;13;7;7;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Maciej SKROK";CF;7;72;0;0;0;0;4;0;0;0;1;0;0;1;3;0;0;4;2;6;0%;3;4;0;0;5;10;0;9;0;1;0;18;26;69;0;5;10;12;14;1;2;0;2;7;11;11;13;12;17;1;4;5;5;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";19;"Wojciech DABROWSKI";CB;6.3;24;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;1;1;0;0;0;4;0;0;1;17;20;85;0;0;0;9;10;8;10;3;4;9;11;5;5;6;9;10;10;1;1;0;0;0;0;0;2;2;0;0
