Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"MKS POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;7.3;94;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0%;1;1;0;1;1;1;0;0;1;0;1;15;16;94;0;0;0;8;8;7;8;2;3;9;9;4;4;8;9;3;3;4;4;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";4;"Norbert BIALOOKI";CB;7;94;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;2;0%;1;3;1;1;2;6;3;8;0;1;0;23;33;70;1;0;1;8;12;15;20;3;7;9;13;11;13;12;18;10;14;1;1;0;1;0;0;0;1;1;0;0
"MKS POLONIA WARSZAWA";22;"Victor CIEMPIEL";RB;8.7;94;0;0;1;0;1;0;0;0;2;0;0;0;0;1;1;0;0;0;0%;3;6;2;2;5;8;0;7;1;0;0;16;17;94;1;2;3;9;9;5;5;2;2;5;6;9;9;6;7;6;6;4;4;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;6.5;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;2;0;0;0;9;11;82;0;0;0;0;0;9;11;2;4;5;5;2;2;1;3;8;8;0;0;0;0;0;1;0;0;0;1;1
"MKS POLONIA WARSZAWA";11;"Antoni KAPUSTA";LW;9.3;74;1;0;0;0;2;2;3;0;2;1;0;1;0;1;1;1;4;4;50%;0;3;0;1;5;9;3;4;1;3;2;16;24;67;4;14;20;2;4;0;0;4;5;3;7;9;12;1;6;11;14;4;4;4;9;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";7;"Filip KOLODZIEJSKI";RW;10;90;1;0;1;0;4;0;1;0;2;0;0;1;2;1;2;2;2;2;25%;1;2;0;2;3;6;2;3;3;2;1;8;10;80;2;4;6;4;4;0;0;2;2;5;6;1;2;2;2;3;5;3;3;1;1;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";3;"Filip PIETRZAK";LB;7.2;94;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0%;3;4;0;0;5;6;2;3;0;0;0;13;14;93;0;2;2;5;5;6;7;1;1;4;5;8;8;8;9;2;2;3;3;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";19;"Jan TYSZKO";CM;8.1;94;0;0;0;0;1;2;0;0;2;0;0;0;0;1;0;1;2;2;0%;2;4;0;0;4;8;1;3;2;1;1;19;24;79;0;2;4;9;12;8;8;2;2;6;7;11;15;7;10;7;8;5;6;0;2;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";9;"Pawel TYSZKO";CF;7.4;94;0;0;0;1;1;0;0;0;2;0;0;0;0;1;1;0;1;2;0%;2;2;0;2;4;5;0;3;1;2;1;6;8;75;0;5;7;1;1;0;0;1;1;3;4;2;3;1;2;3;3;2;3;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";6;"Olivier ZIEMBICKI";CM;6.8;94;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0%;2;3;0;1;2;4;2;5;0;1;0;18;23;78;1;4;5;8;10;6;8;2;3;10;11;6;9;5;9;5;6;8;8;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";10;"Kacper ZIOLKOWSKI";CAM;8;79;0;0;0;0;4;0;0;0;0;0;0;1;2;1;4;0;3;3;0%;1;2;0;0;4;6;1;4;1;1;1;10;16;63;1;4;8;5;7;1;1;0;0;6;8;4;8;4;8;2;4;4;4;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";13;"Franciszek BANAS";CF;6.5;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";15;"Filip GARCZYNSKI";LW;6.4;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";16;"Milan JAWOR";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";17;"Bartosz JAWORSKI";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";14;"Jakub SZIDEL";RW;6.1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
