Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";2;"Michal STYCZEN";RB;7.1;93;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0%;0;0;0;0;1;1;2;3;2;0;2;13;17;76;0;4;5;8;9;1;3;3;3;5;7;5;7;6;9;2;3;5;5;1;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Pawel KAZALA";DM;7;93;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0%;2;2;0;0;2;2;8;4;0;0;2;12;13;92;0;1;1;8;9;3;3;1;1;7;7;4;5;3;4;5;5;4;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Milan JAWOR";CB;6.9;93;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0%;1;1;0;1;2;2;3;5;0;0;0;22;28;79;0;1;1;9;10;12;17;2;8;13;13;7;7;15;21;7;7;0;0;0;0;0;0;0;0;1;0;0
"POLONIA WARSZAWA";5;"Daniel LESNIEWSKI";CB;6.6;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";19;"Jan TYSZKO";RW;8.7;93;1;0;0;0;3;4;0;0;0;0;0;1;0;2;0;3;0;0;33%;0;2;0;0;0;2;1;3;0;0;2;16;21;76;2;2;3;10;11;4;7;2;4;7;7;7;10;5;7;6;9;5;5;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Filip PIETRZAK";LB;6.6;93;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;5;1;0;0;0;18;21;86;0;5;7;9;10;4;4;1;3;9;10;8;8;9;11;7;8;2;2;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;6.4;93;0;0;0;0;3;0;0;0;1;0;0;0;1;2;3;0;0;1;0%;0;0;0;1;0;1;0;5;0;0;2;7;10;70;0;5;8;2;2;0;0;0;0;4;4;3;6;3;4;3;4;1;2;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Bartosz JAWORSKI";CM;6.2;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Filip KEPSKI";GK;6.7;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;2;0;0;0;7;7;100;0;0;0;0;0;7;7;4;4;1;1;2;2;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Kacper ZIOLKOWSKI";LW;8.9;80;2;0;0;0;3;5;1;0;0;0;0;2;0;1;1;2;1;1;67%;0;0;0;0;1;1;2;1;0;0;2;7;12;58;2;6;11;0;0;1;1;0;2;1;2;6;8;3;4;0;4;4;4;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Filip GARCZYNSKI";RW;7.7;75;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;0;0;1;1;0;0;2;0;0;0;0;2;3;67;0;2;2;0;1;0;0;0;0;1;1;1;2;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";16;"Oliwier ZIEBA";GK;6.2;18;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0%;1;1;0;0;1;1;0;0;0;0;0;2;4;50;0;1;1;1;3;0;0;0;0;0;0;2;4;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";13;"Franciszek BANAS";CF;6;13;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0%;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";25;"Adam KOSTRZEWA";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";15;"Maciej SKROK";CAM;8.4;48;0;0;2;0;2;0;0;0;1;0;0;1;1;0;1;1;0;0;0%;3;6;1;1;3;6;5;5;0;0;1;13;18;72;1;9;11;4;6;0;1;1;2;4;4;8;12;6;10;4;5;3;3;0;0;0;0;0;0;0;0;0
