Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";24;"Victor CIEMPIEL";DM;7.8;96;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;3;3;0%;2;3;2;4;5;10;2;9;2;0;2;30;35;86;1;8;9;16;18;6;8;6;7;11;12;13;16;10;14;12;13;8;8;2;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Maciej SZESZEL";RM;6.6;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0%;2;2;0;0;5;7;0;2;0;0;0;3;5;60;0;2;3;1;1;0;1;0;0;0;1;3;4;0;1;2;2;1;2;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Oliwier ZIEBA";LM;7.9;84;0;0;0;0;2;0;5;0;0;0;0;1;1;0;1;1;3;6;0%;4;5;0;3;9;13;0;5;1;0;1;24;33;73;3;20;26;3;6;1;1;4;6;4;7;16;20;6;8;11;18;7;7;4;9;0;0;0;0;0;0;0
"POLONIA WARSZAWA";8;"Jan TYSZKO";CAM;8.9;96;0;0;2;0;3;4;3;0;2;0;0;0;1;2;1;2;4;9;0%;1;2;0;2;5;11;3;7;1;1;2;29;38;76;4;13;18;13;17;3;3;3;6;11;14;15;18;9;15;15;18;5;5;2;5;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;8.2;96;1;0;0;1;2;0;0;0;0;1;0;1;0;1;1;1;4;4;50%;2;2;3;10;6;6;0;6;0;1;1;15;23;65;1;8;12;6;9;1;2;0;0;3;6;12;17;4;9;3;5;8;9;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;6.9;96;0;0;0;0;2;2;0;0;2;0;0;0;1;1;2;0;0;0;0%;1;1;3;3;1;1;1;8;2;0;0;28;31;90;0;2;2;9;11;17;18;4;6;15;15;9;10;13;16;14;14;1;1;0;0;0;0;0;1;1;0;0
"POLONIA WARSZAWA";4;"Norbert BIALOOKI";CB;7.7;96;0;0;0;1;3;2;0;0;2;1;0;2;0;1;1;2;3;4;0%;5;6;2;4;9;14;6;7;2;0;1;29;45;64;0;1;5;13;17;15;23;3;7;15;22;11;16;14;25;13;18;2;2;0;3;0;0;0;1;3;0;0
"POLONIA WARSZAWA";2;"Filip GARCZYNSKI";RB;7.8;96;0;0;0;0;1;3;0;0;1;0;0;0;1;0;0;1;2;3;0%;4;5;4;5;8;16;7;13;4;0;2;33;45;73;1;5;8;19;25;9;12;2;6;15;17;16;22;18;29;8;9;7;7;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Bartosz JAWORSKI";CF;6.9;48;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;2;0%;2;2;2;2;3;4;2;1;0;0;1;5;9;56;1;1;4;3;4;1;1;1;1;1;2;3;6;0;2;4;6;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Daniel LESNIEWSKI";LB;7.3;96;0;0;0;0;1;0;0;0;2;0;0;0;0;1;1;0;1;3;0%;3;3;3;5;7;11;4;7;0;2;0;32;45;71;1;19;25;11;15;2;5;3;3;7;17;22;25;21;29;6;11;5;5;2;4;0;0;0;0;0;0;0
