Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;7.4;97;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;100%;1;1;2;3;2;2;3;1;0;0;0;4;4;100;2;2;2;2;2;0;0;0;0;2;2;2;2;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;4.8;97;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;2;0;0;0;10;13;77;0;0;0;0;0;10;13;1;4;3;3;6;6;1;4;9;9;0;0;0;0;2;1;3;0;1;2;2
"POLONIA WARSZAWA";5;"Milan JAWOR";CB;6.6;97;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0%;0;0;2;2;0;0;3;1;0;0;0;7;15;47;0;0;0;0;4;7;11;1;9;1;1;5;5;4;12;3;3;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Daniel LESNIEWSKI";CB;7.2;97;0;0;0;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0%;0;0;1;2;0;3;4;2;3;0;1;18;20;90;0;1;1;3;3;14;16;2;3;9;9;7;8;3;5;14;14;1;1;1;1;0;0;0;5;5;0;0
"POLONIA WARSZAWA";3;"Bartosz PAWLAK";LB;7;97;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;2;3;4;7;4;8;6;4;0;0;0;9;19;47;1;3;4;3;6;3;9;0;1;4;8;5;10;5;12;2;4;2;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";2;"Michal STYCZEN";RB;7.3;83;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;2;0%;3;3;1;1;5;5;3;3;0;0;0;3;6;50;0;0;0;1;3;2;3;0;1;1;1;2;4;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";8;"Jan TYSZKO";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";19;"Pawel TYSZKO";DM;8;73;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0%;1;1;1;2;1;1;3;2;1;0;3;7;7;100;0;2;2;5;5;0;0;1;1;2;2;4;4;2;2;2;2;3;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Olivier ZIEMBICKI";DM;6.8;97;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0%;0;3;0;0;0;5;3;3;0;0;0;8;13;62;0;0;1;8;10;0;2;0;3;6;6;2;4;2;5;5;7;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Oliwier ZIEBA";RW;6.4;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;2;2;0;1;2;4;0;2;0;2;0;2;4;50;0;1;2;0;0;1;2;0;1;1;1;1;2;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Kacper ZIOLKOWSKI";CAM;10;97;0;0;0;0;3;1;0;0;1;0;0;0;2;1;1;2;5;5;0%;0;2;1;2;5;7;0;4;0;0;4;5;10;50;1;2;6;3;4;0;0;0;1;2;5;3;4;4;6;1;3;0;1;0;3;0;0;0;0;0;0;0
"POLONIA WARSZAWA";13;"Adrian BAGINSKI";LW;6.2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;1;1;0;0;1;1;1;2;0;0;0;4;6;67;0;0;0;1;2;3;4;0;1;4;5;0;0;3;4;0;1;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";22;"Victor CIEMPIEL";CM;6.5;24;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0%;1;1;1;2;1;3;3;2;0;1;1;4;5;80;0;1;1;1;2;2;2;1;1;0;1;3;3;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";21;"Filip GARCZYNSKI";LW;6.3;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;1;3;0;1;1;5;0;6;1;0;1;3;5;60;0;2;2;1;2;0;1;0;2;2;2;1;1;0;1;2;3;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";17;"Bartosz JAWORSKI";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";18;"Pawel KAZALA";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";20;"Filip KOLODZIEJSKI";RW;6.5;50;0;0;0;1;2;1;1;0;2;1;0;1;0;1;2;0;1;1;0%;2;3;0;1;3;6;0;1;0;1;0;7;10;70;0;2;4;4;4;1;2;1;3;2;2;4;5;4;6;0;1;3;3;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;unknown_11;LW;8.3;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
