Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;7.5;96;0;0;0;0;2;4;0;0;0;0;0;1;0;1;1;1;0;0;0%;1;2;0;1;1;2;17;8;1;0;2;32;46;70;0;2;5;10;14;19;26;6;12;14;15;11;18;10;21;19;21;2;3;0;0;0;0;0;6;6;0;0
"POLONIA WARSZAWA";7;"Franciszek BANAS";RW;6.4;55;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;2;0%;0;0;0;0;1;2;1;3;0;0;0;6;12;50;1;2;7;4;4;0;1;0;0;1;3;5;9;3;5;1;4;2;3;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Norbert BIALOOKI";CB;8.3;96;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6;8;0%;0;2;1;1;6;10;12;15;3;0;4;48;57;84;2;3;5;19;22;26;30;8;14;22;23;18;20;24;32;21;21;3;4;0;0;0;0;0;5;5;0;0
"POLONIA WARSZAWA";22;"Victor CIEMPIEL";RB;8;96;0;0;0;0;1;3;0;0;0;0;0;0;0;1;1;0;5;5;0%;2;4;0;1;7;9;7;14;2;0;2;25;35;71;0;9;12;9;13;7;10;3;8;10;12;12;15;10;17;10;12;5;6;1;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CAM;6.5;96;0;0;0;0;1;0;0;0;2;1;0;0;0;1;1;0;1;2;0%;1;1;2;3;2;3;1;3;1;0;0;8;13;62;0;6;9;2;4;0;0;0;1;1;3;7;9;3;4;2;4;3;5;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Bartosz JAWORSKI";CF;6.4;75;0;0;0;0;3;1;0;0;1;0;0;1;1;1;3;0;0;0;0%;0;0;0;1;0;0;0;6;0;0;1;11;15;73;1;5;7;6;6;0;1;1;2;2;3;8;9;4;6;2;3;5;5;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Daniel LESNIEWSKI";LB;7;96;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0%;0;1;0;2;1;2;7;14;1;0;0;23;44;52;0;12;26;9;12;2;5;3;12;7;13;13;18;11;22;7;15;5;6;2;8;0;0;0;0;0;0;0
"POLONIA WARSZAWA";19;"Jan TYSZKO";CM;6.9;96;0;0;0;0;4;1;0;0;2;0;0;0;2;2;1;3;1;2;0%;1;2;1;1;2;4;2;15;0;0;4;24;34;71;3;11;14;11;15;2;4;0;1;15;17;9;15;10;15;8;11;6;7;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Olivier ZIEMBICKI";CM;6.5;73;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0%;1;2;0;0;1;2;3;4;1;0;0;12;16;75;0;4;5;6;8;2;3;3;5;5;5;4;6;5;9;6;6;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Kacper ZIOLKOWSKI";LW;7.9;96;0;0;0;1;5;3;3;0;0;0;0;2;2;1;2;3;2;6;0%;2;2;0;0;4;8;2;12;2;0;2;20;25;80;7;16;20;3;4;1;1;3;4;3;5;14;16;7;9;11;14;2;2;3;4;0;0;0;0;0;0;0
"POLONIA WARSZAWA";14;"Pawel KAZALA";DM;6.4;23;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;1;1;1;1;1;1;1;3;0;0;0;8;8;100;0;3;3;2;2;3;3;0;0;3;3;5;5;4;4;3;3;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";18;"Jakub SZIDEL";CAM;6.3;21;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;1;2;50;0;0;0;0;1;1;1;0;0;1;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";17;"Pawel TYSZKO";LW;6.6;41;0;0;0;0;2;0;3;0;1;0;0;0;2;0;2;0;2;2;0%;0;0;0;0;2;2;0;4;0;0;1;14;19;74;2;7;11;6;7;1;1;1;1;3;6;10;12;10;11;3;7;1;1;1;3;0;0;0;0;0;0;0
"POLONIA WARSZAWA";20;"Oliwier DYNYSIUK";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";13;"Milan JAWOR";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";15;"Filip PIETRZAK";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";16;"Kacper PUSTOLA";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";25;"Dawid JANKOWSKI";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Beniamin WROBLEWSKI";GK;6.7;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0%;0;0;0;0;1;1;0;8;0;0;1;22;27;81;0;0;0;1;1;20;25;2;6;10;10;9;10;8;13;13;13;0;0;0;0;0;0;0;1;1;0;2
