Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;6.8;95;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0%;0;1;2;3;0;1;0;3;0;0;0;9;10;90;0;1;1;1;2;7;7;0;0;5;5;4;5;1;2;7;7;1;1;0;0;0;0;0;1;1;0;0
"POLONIA WARSZAWA";20;"Norbert BIALOOKI";CB;6.5;60;0;0;0;0;1;3;0;0;0;1;0;1;0;0;0;1;0;0;0%;0;2;0;0;1;4;0;4;2;0;1;26;32;81;2;0;1;9;10;17;21;10;14;8;8;8;10;15;20;11;12;0;0;0;0;0;0;0;4;4;0;0
"POLONIA WARSZAWA";22;"Victor CIEMPIEL";CM;7.5;95;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0%;2;2;0;0;2;2;1;13;2;0;1;14;20;70;2;3;5;9;12;2;3;0;1;7;10;7;9;8;12;3;5;3;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;6.4;58;0;0;0;0;2;0;0;0;0;1;0;0;1;1;2;0;0;0;0%;1;3;1;1;1;3;0;5;1;0;1;4;7;57;0;2;3;2;3;0;1;0;0;3;4;1;3;2;3;0;0;2;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Filip KOLODZIEJSKI";RW;6.5;78;0;0;0;0;2;1;3;0;1;0;0;1;1;0;2;0;1;3;0%;1;2;0;0;2;5;0;1;0;1;1;6;11;55;1;2;6;4;5;0;0;1;2;3;5;2;4;0;1;4;7;2;3;1;3;0;0;0;0;0;0;0
"POLONIA WARSZAWA";2;"Daniel LESNIEWSKI";RB;7.7;95;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;3;3;1;1;3;4;0;7;1;0;1;14;22;64;1;2;4;4;9;8;9;1;1;8;15;5;6;7;12;3;5;4;5;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Filip PIETRZAK";LB;6.4;95;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0%;0;1;0;0;0;1;0;10;0;0;2;17;24;71;1;4;9;4;5;9;10;1;2;8;8;8;14;10;12;6;9;1;3;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Pawel TYSZKO";LW;7.1;95;0;0;0;0;5;0;0;0;0;0;0;2;1;2;5;0;1;1;0%;0;1;0;0;2;3;0;5;0;0;3;8;11;73;3;5;8;3;3;0;0;1;1;1;2;6;8;3;3;3;5;2;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Beniamin WROBLEWSKI";GK;5.5;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;7;0;0;0;10;14;71;0;0;0;0;0;10;14;2;5;1;1;7;8;1;4;8;9;1;1;0;0;1;0;0;1;1;0;0
"POLONIA WARSZAWA";6;"Olivier ZIEMBICKI";CM;6.2;58;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;1;1;1;2;1;0;0;7;10;70;0;0;0;5;7;2;3;0;1;4;5;3;4;2;4;1;2;4;4;0;0;0;0;0;0;0;0;0
