Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;6.1;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;8;0;0;0;18;19;95;0;0;0;0;0;18;19;2;3;5;5;11;11;8;9;10;10;0;0;0;0;1;2;0;3;4;0;0
"POLONIA WARSZAWA";8;"Victor CIEMPIEL";CM;7;92;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;4;0%;1;1;4;8;4;7;9;8;2;1;1;19;28;68;1;7;10;10;14;2;4;3;5;10;15;6;8;6;12;9;11;4;5;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;7;92;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0;1;1;0%;2;2;2;10;3;3;0;5;2;0;2;11;15;73;0;6;10;5;5;0;0;1;1;1;1;9;13;1;2;6;7;4;6;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";2;"Michal STYCZEN";RB;7.1;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0%;1;1;4;6;3;6;7;5;3;5;0;39;57;68;2;11;20;19;25;9;12;5;7;19;29;15;21;16;30;5;8;18;19;2;7;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Bartosz PAWLAK";LB;7;92;0;0;0;0;2;1;1;0;2;1;0;0;2;0;2;0;1;4;0%;1;3;5;6;3;9;10;8;2;2;0;56;79;71;3;19;28;27;38;10;13;6;12;22;30;28;37;21;32;18;29;17;18;2;7;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Kacper ZIOLKOWSKI";LW;8.2;45;1;0;0;1;5;0;4;0;1;0;0;2;1;2;3;2;4;7;20%;0;0;1;1;4;7;1;5;0;0;1;17;23;74;2;15;20;2;3;0;0;1;1;7;11;9;11;4;7;6;9;7;7;0;4;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Filip GARCZYNSKI";RW;6.5;69;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0%;0;0;2;3;0;2;2;5;3;0;3;11;21;52;0;4;10;7;11;0;0;0;2;4;9;7;10;2;8;3;7;6;6;0;5;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Pawel KAZALA";DM;6.6;53;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;1;0%;1;1;2;2;1;2;5;11;1;0;0;28;34;82;1;4;5;20;21;4;8;1;3;17;20;10;11;7;12;14;15;7;7;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";19;"Jan TYSZKO";CAM;7.5;92;0;0;0;0;4;4;8;0;2;0;0;0;1;3;2;2;1;3;0%;4;5;1;2;8;11;4;17;1;2;3;31;51;61;1;17;31;9;13;5;7;4;9;13;21;14;21;10;17;14;24;7;10;2;9;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Milan JAWOR";CB;6.9;92;0;0;0;0;2;1;0;0;2;1;0;1;0;1;1;1;0;0;0%;1;2;6;9;1;4;6;10;1;1;0;64;75;85;1;0;1;51;57;13;17;7;12;48;52;9;11;31;41;30;31;3;3;0;0;0;0;0;1;1;0;0
