Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"MKS POLONIA WARSZAWA";4;"Norbert BIALOOKI";CB;8.2;96;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;3;3;0%;2;2;2;5;6;6;3;9;0;0;0;24;28;86;2;4;4;13;17;7;7;4;5;13;14;7;9;9;13;13;13;2;2;1;1;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";21;"Victor CIEMPIEL";RB;7;96;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0%;4;5;0;0;6;9;1;8;1;1;1;21;23;91;0;6;7;13;14;2;2;3;5;9;9;9;9;6;6;11;13;4;4;0;1;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;7.6;96;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;1;1;0%;0;0;3;7;1;1;0;2;0;0;0;13;14;93;2;5;6;8;8;0;0;0;0;4;4;9;10;3;3;5;5;5;6;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;5.7;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;2;0;0;0;8;9;89;1;0;0;0;0;8;9;2;3;4;4;2;2;2;3;6;6;0;0;0;0;2;1;0;1;2;0;0
"MKS POLONIA WARSZAWA";6;"Pawel KAZALA";CM;6.7;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;1;1;0;0;2;2;0;1;1;0;0;7;9;78;0;2;3;4;5;1;1;0;0;3;3;4;6;3;4;4;5;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";7;"Filip KOLODZIEJSKI";RW;7.9;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0%;0;0;0;0;0;1;0;1;0;0;0;3;4;75;0;1;2;2;2;0;0;0;0;1;1;2;3;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";5;"Daniel LESNIEWSKI";CB;7.5;81;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;1;1;2;2;1;1;4;5;1;0;0;16;18;89;0;1;2;11;11;4;5;2;2;10;12;4;4;5;6;10;11;1;1;1;2;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";3;"Bartosz PAWLAK";LB;6.4;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";8;"Jan TYSZKO";CM;7.6;96;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0%;2;3;0;0;3;4;1;10;0;1;0;38;43;88;3;13;18;24;24;1;1;10;11;20;21;8;11;9;13;24;25;5;5;1;4;0;0;0;0;0;0;0
"MKS POLONIA WARSZAWA";10;"Olivier ZIEMBICKI";CAM;8.1;68;1;0;0;0;1;0;0;0;2;0;0;1;0;0;1;0;1;1;100%;0;3;0;0;2;6;0;1;0;0;0;5;6;83;0;2;3;2;2;1;1;0;0;1;1;4;5;1;2;3;3;1;1;1;1;0;0;0;0;0;0;0
