Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";22;"Victor CIEMPIEL";RB;7;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0%;2;2;0;0;3;3;10;7;0;0;0;22;30;73;0;2;5;10;13;10;12;6;10;3;5;13;15;15;20;3;5;4;5;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Daniel LESNIEWSKI";CB;8;80;0;1;0;0;0;1;0;0;3;0;0;0;0;0;0;0;1;1;0%;0;0;3;4;1;1;25;7;2;0;0;21;29;72;0;4;9;7;9;10;11;0;4;12;15;9;10;14;16;6;12;1;1;2;6;0;0;0;0;0;0;0
"POLONIA WARSZAWA";19;"Jan TYSZKO";CAM;7.6;94;0;0;0;0;3;2;7;0;1;0;0;0;1;2;2;1;0;0;0%;1;2;2;3;1;2;8;17;0;0;0;48;66;73;5;14;25;23;26;11;15;13;22;14;20;21;24;33;44;9;16;6;6;4;9;0;0;0;0;0;0;0
"POLONIA WARSZAWA";8;"Bartosz JAWORSKI";DM;7.1;94;0;0;0;0;4;1;0;0;0;0;0;0;4;0;2;2;0;0;0%;2;3;1;1;2;3;12;12;0;0;1;34;45;76;2;9;13;16;18;9;14;15;18;8;13;11;14;19;23;12;19;3;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Filip GARCZYNSKI";LW;7.4;66;1;0;0;1;5;0;0;0;2;0;0;2;1;2;4;1;0;0;20%;0;1;0;1;0;1;1;8;0;0;1;11;19;58;1;7;12;2;4;2;3;1;2;4;10;6;7;7;11;4;8;0;0;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";20;"Norbert BIALOOKI";CB;7.7;94;0;0;0;0;4;3;0;0;1;0;0;0;3;1;3;1;0;0;0%;1;1;2;3;1;1;15;9;1;0;0;49;65;75;0;6;9;21;29;22;27;16;25;10;13;23;27;33;47;12;14;4;4;1;1;0;0;0;3;3;0;0
"POLONIA WARSZAWA";16;"Oliwier ZIEBA";RW;8.3;74;1;0;1;0;3;0;1;0;2;0;0;1;1;1;3;0;0;0;33%;0;0;0;1;0;0;3;5;0;0;0;21;28;75;3;13;18;6;8;2;2;1;2;8;10;12;16;6;7;7;8;8;13;3;4;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Maksymilian USAREK";CAM;6.2;59;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0%;0;0;1;2;0;0;3;6;0;0;1;6;8;75;0;2;3;3;4;1;1;2;2;1;2;3;4;5;6;1;2;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Marcel DZIEWA";CF;7.2;94;0;0;1;0;3;0;0;0;4;0;0;0;1;2;2;1;0;0;0%;0;1;1;2;0;1;1;7;1;0;0;17;21;81;1;8;11;6;6;3;4;5;7;5;5;7;9;9;12;4;5;4;4;1;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;6.2;94;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;10;0;0;1;30;32;94;0;0;0;1;1;29;31;2;4;9;9;19;19;23;25;6;6;1;1;0;0;2;0;0;1;1;1;1
