Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;6.8;95;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0%;0;0;1;1;0;1;2;8;2;0;0;15;24;63;0;0;1;8;14;7;9;2;6;10;12;3;6;4;10;8;10;3;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";20;"Norbert BIALOOKI";CB;6.5;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0%;0;0;0;0;1;1;1;4;0;0;0;10;12;83;0;0;0;3;3;7;9;3;4;6;7;1;1;5;7;4;4;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";22;"Victor CIEMPIEL";CM;7.5;95;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0%;3;4;0;0;5;6;1;9;1;0;2;16;21;76;1;5;7;8;9;3;5;5;8;5;5;6;8;6;9;7;9;3;3;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;6.4;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;1;1;0;0;0;0;0;1;0;4;6;67;1;2;4;2;2;0;0;0;0;2;2;2;4;2;2;0;0;2;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Filip KOLODZIEJSKI";RW;6.5;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0%;0;0;1;1;0;3;0;3;0;2;0;3;3;100;0;1;1;1;1;1;1;0;0;1;1;2;2;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";2;"Daniel LESNIEWSKI";RB;7.7;95;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;1;1;1;0%;1;1;1;1;3;3;2;6;0;0;2;21;29;72;0;4;6;11;14;6;9;1;2;10;14;10;13;7;12;10;12;4;5;1;1;0;0;0;1;1;0;0
"POLONIA WARSZAWA";3;"Filip PIETRZAK";LB;6.4;95;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0%;0;0;0;0;1;2;0;3;1;0;1;17;25;68;1;9;12;7;12;1;1;1;2;6;9;10;14;8;13;5;8;4;4;1;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Pawel TYSZKO";LW;7.1;95;0;0;0;3;3;1;0;0;2;0;0;1;2;0;3;0;1;1;0%;0;1;0;0;1;2;0;2;0;0;3;10;14;71;2;7;10;3;4;0;0;0;0;3;4;7;10;0;0;8;10;2;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Beniamin WROBLEWSKI";GK;5.5;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;1;1;0;0;0;2;0;0;0;11;14;79;0;0;0;0;0;11;14;4;7;3;3;4;4;6;9;5;5;0;0;0;0;3;0;2;2;2;1;1
"POLONIA WARSZAWA";6;"Olivier ZIEMBICKI";CM;6.2;58;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0%;0;0;0;0;0;0;1;0;0;0;0;3;4;75;0;1;1;0;1;2;2;0;1;1;1;2;2;0;1;1;1;2;2;0;0;0;0;0;0;0;0;0
