Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";3;"Filip PIETRZAK";LB;7.3;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Victor CIEMPIEL";CM;7.2;73;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;2;0%;0;0;0;1;1;2;0;1;0;1;1;12;18;67;2;2;3;5;9;5;6;2;4;5;8;5;6;3;8;7;8;2;2;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Maciej SKROK";CAM;7;71;0;0;0;0;2;0;0;0;0;0;0;1;1;0;1;1;0;1;0%;2;3;1;1;2;5;0;1;0;0;0;1;4;25;0;1;2;0;1;0;1;0;0;0;0;1;4;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";2;"Michal STYCZEN";RB;6.6;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Filip GARCZYNSKI";RW;6.4;62;0;0;0;0;2;0;0;0;1;0;0;0;1;1;1;1;0;1;0%;0;0;0;1;0;1;1;3;0;1;0;3;6;50;0;0;1;1;2;2;3;1;2;1;3;0;0;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;6.9;95;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0%;0;0;2;6;1;1;0;2;0;0;0;5;11;45;1;3;8;2;2;0;1;0;1;1;1;4;9;1;2;1;6;3;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";20;"Norbert BIALOOKI";CB;7.9;95;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3;3;0%;0;0;2;3;4;4;1;8;4;1;0;25;30;83;0;1;2;10;13;14;15;4;7;9;10;12;13;9;13;15;16;1;1;1;1;0;0;0;3;3;0;0
"POLONIA WARSZAWA";1;"Beniamin WROBLEWSKI";GK;6.3;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;4;0;0;0;8;11;73;0;0;0;0;0;8;11;3;6;1;1;4;4;3;6;5;5;0;0;0;0;2;1;1;0;0;2;2
"POLONIA WARSZAWA";11;"Kacper ZIOLKOWSKI";LW;8.1;95;0;0;0;0;4;0;1;0;0;0;0;2;0;2;3;1;6;8;0%;0;1;0;0;6;11;0;4;0;3;1;15;22;68;4;12;17;2;3;1;2;0;1;2;3;13;18;5;8;7;11;3;3;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;7;95;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;0;0;2;3;2;2;1;7;1;1;1;17;25;68;0;0;0;5;9;12;16;0;3;7;10;10;12;8;13;7;10;2;2;0;0;0;0;0;1;1;0;0
