Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";1;"Filip KEPSKI";GK;6.5;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;5;0;0;0;18;20;90;0;0;0;0;0;18;20;1;1;8;10;9;9;4;5;14;15;0;0;0;0;0;1;1;1;1;0;0
"POLONIA WARSZAWA";2;"Filip GARCZYNSKI";RB;6.2;90;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;1;0;1;0%;1;1;0;0;2;3;1;6;1;0;0;12;20;60;1;1;3;10;16;1;1;1;5;6;9;5;6;6;13;2;3;4;4;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";21;"Kacper PUSTOLA";CF;6.3;45;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0%;0;1;0;0;0;1;0;0;1;0;0;8;17;47;3;5;11;3;6;0;0;1;4;3;7;4;6;1;6;6;10;1;1;2;6;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Victor CIEMPIEL";CAM;8.2;90;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;2;1;1;0%;3;5;0;1;5;7;1;10;2;0;0;18;26;69;0;5;8;6;9;7;9;1;6;9;11;8;9;4;9;8;9;6;8;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";16;"Oliwier ZIEBA";RM;7.7;90;0;0;0;2;3;0;0;0;1;0;0;1;1;1;3;0;4;6;0%;0;1;1;3;4;7;3;5;0;0;0;12;17;71;1;5;8;7;8;0;1;1;1;6;7;5;9;2;2;4;9;6;6;1;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;7;90;0;0;0;0;1;3;0;0;0;0;0;0;0;1;1;0;0;0;0%;1;1;2;3;1;2;1;5;2;0;1;35;42;83;0;0;0;15;20;20;22;1;4;19;21;15;17;17;23;15;16;3;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Franciszek BANAS";LM;7;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0%;2;2;0;0;5;6;1;4;1;0;1;8;12;67;1;5;6;1;4;2;2;0;1;2;2;6;9;1;3;4;4;3;5;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Milan JAWOR";CB;6.5;90;0;0;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0;0%;0;0;1;1;0;1;2;5;1;0;0;35;40;88;0;1;1;7;9;27;30;5;7;14;15;16;18;14;19;19;19;2;2;0;0;0;0;0;5;5;0;0
"POLONIA WARSZAWA";3;"Piotr JEMIOLA";LB;7.4;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0%;0;1;1;2;3;4;1;13;0;0;1;24;34;71;1;4;6;13;17;7;11;2;6;8;11;14;17;9;17;8;10;7;7;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";8;"Pawel KAZALA";DM;6.5;45;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0%;0;1;0;1;1;2;0;7;3;0;0;22;26;85;0;1;2;13;13;8;11;0;0;6;7;16;19;4;6;11;13;7;7;0;1;0;0;0;0;0;0;0
