Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;6.9;101;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;2;0%;2;2;0;0;3;4;0;3;1;0;0;10;11;91;0;0;0;3;4;7;7;1;2;6;6;3;3;5;6;4;4;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";20;"Norbert BIALOOKI";CB;7;101;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0%;0;0;1;1;0;1;2;4;0;1;0;7;12;58;0;1;2;3;6;3;4;1;4;3;5;3;3;4;9;3;3;0;0;1;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;6.7;87;0;0;0;0;1;0;0;0;3;0;0;0;1;0;1;0;0;1;0%;1;1;0;0;1;2;0;2;0;0;2;2;2;100;0;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;5.9;101;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;3;0;0;0;11;15;73;0;0;0;1;1;10;14;2;6;6;6;3;3;3;6;8;9;0;0;0;0;2;0;2;4;6;1;2
"POLONIA WARSZAWA";6;"Pawel KAZALA";CM;7.4;101;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3;3;0%;2;2;0;0;6;7;1;11;0;0;0;14;16;88;1;6;7;6;6;2;3;1;2;2;3;11;11;5;6;5;6;4;4;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";2;"Daniel LESNIEWSKI";RB;7;71;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0%;1;1;0;1;2;2;0;4;0;0;0;7;16;44;1;4;9;2;3;1;4;1;3;2;8;4;5;1;7;4;7;2;2;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Filip PIETRZAK";LB;6.2;101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;0;0;0;1;0;1;3;5;1;1;0;9;16;56;0;4;4;4;10;1;2;2;3;1;2;6;11;4;11;2;2;3;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";19;"Jan TYSZKO";CM;7.3;101;0;0;0;0;1;3;0;0;1;0;0;0;0;1;1;0;0;0;0%;1;1;0;0;1;3;1;8;1;0;3;15;19;79;0;4;6;8;10;3;3;2;2;6;8;7;9;6;8;4;6;5;5;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Pawel TYSZKO";LW;9.3;101;0;0;0;0;2;3;1;0;1;0;0;0;0;2;0;2;3;4;0%;0;0;0;1;3;4;0;1;1;0;3;6;14;43;1;4;10;2;4;0;0;0;3;0;4;6;7;1;4;3;8;2;2;0;6;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Olivier ZIEMBICKI";CAM;7.4;101;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0%;1;2;0;0;1;2;1;6;0;0;2;7;13;54;1;3;5;4;7;0;1;0;2;4;7;3;4;4;9;2;2;1;2;0;1;0;0;0;0;0;0;0
