Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";24;"Victor CIEMPIEL";DM;7.8;96;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;3;3;0%;2;2;1;2;5;7;1;7;1;0;2;20;25;80;1;7;8;10;12;3;5;3;4;8;9;9;12;8;12;6;7;6;6;2;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Maciej SZESZEL";RM;6.6;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Oliwier ZIEBA";LM;7.9;84;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;1;2;4;0%;3;3;0;1;7;9;0;3;0;0;0;16;20;80;3;14;17;1;2;1;1;2;2;3;4;11;14;3;3;7;11;6;6;3;6;0;0;0;0;0;0;0
"POLONIA WARSZAWA";8;"Jan TYSZKO";CAM;8.9;96;0;0;2;0;2;3;3;0;0;0;0;0;0;2;0;2;3;5;0%;1;2;0;1;4;7;2;4;1;0;1;20;27;74;3;11;15;8;11;1;1;2;5;8;10;10;12;5;10;11;13;4;4;2;5;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;8.2;96;1;0;0;1;2;0;0;0;0;1;0;1;0;1;1;1;3;3;50%;2;2;2;8;5;5;0;3;0;0;1;8;11;73;0;6;6;2;4;0;1;0;0;2;3;6;8;2;5;2;2;4;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;6.9;96;0;0;0;0;1;2;0;0;1;0;0;0;0;1;1;0;0;0;0%;0;0;2;2;0;0;1;4;0;0;0;15;18;83;0;2;2;7;9;6;7;1;3;8;8;6;7;7;10;7;7;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Norbert BIALOOKI";CB;7.7;96;0;0;0;1;2;1;0;0;1;0;0;1;0;1;1;1;2;3;0%;2;2;2;4;4;6;5;5;1;0;0;14;24;58;0;1;4;9;9;4;11;3;6;5;9;6;9;10;17;4;7;0;0;0;2;0;0;0;0;1;0;0
"POLONIA WARSZAWA";2;"Filip GARCZYNSKI";RB;7.8;96;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0%;3;4;3;4;5;8;7;10;4;0;1;22;30;73;1;4;6;15;20;3;4;1;5;10;11;11;14;11;18;6;7;5;5;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Bartosz JAWORSKI";CF;6.9;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Daniel LESNIEWSKI";LB;7.3;96;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;2;0%;1;1;2;4;3;6;1;4;0;1;0;19;23;83;1;14;18;3;3;2;2;3;3;3;7;13;13;11;11;5;9;3;3;2;4;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;5.7;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;1;1;0;0;0;1;0;0;0;3;8;38;0;0;0;0;0;3;8;0;3;2;4;1;1;0;5;3;3;0;0;0;0;1;2;0;0;0;4;4
