Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;7.4;97;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0%;0;0;0;3;0;1;2;2;0;1;0;4;5;80;0;0;0;4;5;0;0;0;0;2;2;2;3;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;4.8;97;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;2;0;0;0;17;22;77;0;0;0;1;1;16;21;4;8;6;7;7;7;5;10;12;12;0;0;0;0;3;4;3;1;1;1;1
"POLONIA WARSZAWA";5;"Milan JAWOR";CB;6.6;97;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0%;0;1;0;0;1;2;2;1;0;0;0;14;25;56;0;0;0;5;9;9;16;3;11;7;8;4;6;5;15;9;9;0;1;0;0;0;0;0;1;1;0;0
"POLONIA WARSZAWA";4;"Daniel LESNIEWSKI";CB;7.2;97;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;1;1;1;3;1;1;2;2;3;0;0;20;24;83;0;1;2;4;5;15;17;3;4;9;11;8;9;2;6;15;15;3;3;1;1;0;0;0;2;2;0;0
"POLONIA WARSZAWA";3;"Bartosz PAWLAK";LB;7;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;2;3;0;0;5;7;1;0;0;16;27;59;1;3;7;8;12;5;8;1;1;4;8;11;18;8;14;5;9;3;4;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";2;"Michal STYCZEN";RB;7.3;83;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0%;1;3;0;2;2;7;3;4;1;1;1;6;13;46;0;1;5;1;2;4;6;0;3;4;8;2;2;2;6;2;5;2;2;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";8;"Jan TYSZKO";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";19;"Pawel TYSZKO";DM;8;73;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;3;0%;5;6;3;4;8;10;3;12;2;1;2;15;28;54;1;3;12;10;14;2;2;0;2;6;8;9;18;6;13;4;9;5;6;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Olivier ZIEMBICKI";DM;6.8;97;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;5;10;1;1;6;13;2;8;0;1;0;12;16;75;1;5;6;5;8;2;2;1;3;3;3;8;10;0;4;9;9;3;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Oliwier ZIEBA";RW;6.4;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;1;0;1;0;3;1;5;2;0;0;7;9;78;0;1;2;5;5;1;2;1;1;3;4;3;4;3;3;0;2;4;4;0;0;0;0;0;0;0;0;0
