pzpn_id,eyeball_id,home_away,opponent,date_time,Team,Number,Player name,Position,Rating,Minutes played,Goals,Goals own,Assists,Offsides,Shots,Freekicks,Corners,Throw in,Fouls,Yellow cards,Red cards,Shots on target,Blocked shots,Shots off target,Shots inside pa,Shots outside pa,Success Take-Ons,Total Take-Ons,Shot Conversion Rate,Success Tackles,Total Tackles,Success Aerial duels,Total Aerial duels,Success Ground duels,Total Ground duels,Interceptions,Recovery,Blocks,Mistakes,Fouls won,Success Passes,Total Passes,Pass accuracy,Key passes,Success Passes in final third,Total Passes in final third,Success Passes in middle third,Total Passes in middle third,Success Passes in defensive third,Total Passes in defensive third,Success Long passes,Total Long passes,Success Medium range passes,Total Medium range passes,Success Short passes,Total Short passes,Success Forward passes,Total Forward passes,Success Sideways passes,Total Sideways passes,Success Backward passes,Total Backward passes,Success Crosses,Total Crosses,Conceded goals,Catches,Parries & Blocks,Succesful goal kicks,All goal kicks,GK Interceptions Successful,GK Interceptions Total
541cea7a-ffcb-434f-be21-d73f76afc1e0,67624,home,UKS Talent Warszawa,2025-09-20T17:30:00,POLONIA WARSZAWA,10.0,Kacper ZIOLKOWSKI,CAM,8.6,90.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,100%,1.0,1.0,0.0,0.0,3.0,6.0,0.0,8.0,0.0,3.0,0.0,9.0,16.0,56.0,2.0,5.0,11.0,3.0,4.0,1.0,1.0,3.0,7.0,2.0,3.0,4.0,6.0,3.0,6.0,5.0,8.0,1.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541cea7a-ffcb-434f-be21-d73f76afc1e0,67624,home,UKS Talent Warszawa,2025-09-20T17:30:00,POLONIA WARSZAWA,2.0,Michal STYCZEN,RB,7.1,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0%,1.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,33.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541cea7a-ffcb-434f-be21-d73f76afc1e0,67624,home,UKS Talent Warszawa,2025-09-20T17:30:00,POLONIA WARSZAWA,14.0,Franciszek BANAS,RW,5.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541cea7a-ffcb-434f-be21-d73f76afc1e0,67624,home,UKS Talent Warszawa,2025-09-20T17:30:00,POLONIA WARSZAWA,22.0,Victor CIEMPIEL,RB,6.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541cea7a-ffcb-434f-be21-d73f76afc1e0,67624,home,UKS Talent Warszawa,2025-09-20T17:30:00,POLONIA WARSZAWA,16.0,Bartosz JAWORSKI,CF,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,33.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541cea7a-ffcb-434f-be21-d73f76afc1e0,67624,home,UKS Talent Warszawa,2025-09-20T17:30:00,POLONIA WARSZAWA,17.0,Pawel KAZALA,CM,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541cea7a-ffcb-434f-be21-d73f76afc1e0,67624,home,UKS Talent Warszawa,2025-09-20T17:30:00,POLONIA WARSZAWA,21.0,Kacper PUSTOLA,CF,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541cea7a-ffcb-434f-be21-d73f76afc1e0,67624,home,UKS Talent Warszawa,2025-09-20T17:30:00,POLONIA WARSZAWA,20.0,Jakub SZIDEL,LW,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,9.0,Marcel DZIEWA,CF,7.4,97.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100%,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,1.0,Dawid JANKOWSKI,GK,4.8,97.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,13.0,77.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1.0,4.0,3.0,3.0,6.0,6.0,1.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,5.0,Milan JAWOR,CB,6.6,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0%,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,15.0,47.0,0.0,0.0,0.0,0.0,4.0,7.0,11.0,1.0,9.0,1.0,1.0,5.0,5.0,4.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,4.0,Daniel LESNIEWSKI,CB,7.2,97.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,1.0,2.0,0.0,3.0,4.0,2.0,3.0,0.0,1.0,18.0,20.0,90.0,0.0,1.0,1.0,3.0,3.0,14.0,16.0,2.0,3.0,9.0,9.0,7.0,8.0,3.0,5.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,3.0,Bartosz PAWLAK,LB,7.0,97.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,2.0,3.0,4.0,7.0,4.0,8.0,6.0,4.0,0.0,0.0,0.0,9.0,19.0,47.0,1.0,3.0,4.0,3.0,6.0,3.0,9.0,0.0,1.0,4.0,8.0,5.0,10.0,5.0,12.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,2.0,Michal STYCZEN,RB,7.3,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0%,3.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,8.0,Jan TYSZKO,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,19.0,Pawel TYSZKO,DM,8.0,73.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,7.0,7.0,100.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,6.0,Olivier ZIEMBICKI,DM,6.8,97.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,3.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,8.0,13.0,62.0,0.0,0.0,1.0,8.0,10.0,0.0,2.0,0.0,3.0,6.0,6.0,2.0,4.0,2.0,5.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,7.0,Oliwier ZIEBA,RW,6.4,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,2.0,2.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,50.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,10.0,Kacper ZIOLKOWSKI,CAM,10.0,97.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,5.0,0%,0.0,2.0,1.0,2.0,5.0,7.0,0.0,4.0,0.0,0.0,4.0,5.0,10.0,50.0,1.0,2.0,6.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,4.0,4.0,6.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,13.0,Adrian BAGINSKI,LW,6.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,67.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,22.0,Victor CIEMPIEL,CM,6.5,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0%,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,4.0,5.0,80.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,21.0,Filip GARCZYNSKI,LW,6.3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,1.0,3.0,0.0,1.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,3.0,5.0,60.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,17.0,Bartosz JAWORSKI,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,18.0,Pawel KAZALA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,20.0,Filip KOLODZIEJSKI,RW,6.5,50.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0%,2.0,3.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,1.0,0.0,7.0,10.0,70.0,0.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,5.0,4.0,6.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0372e0b3-3974-4f34-a6a8-f17a492e04b2,68466,away,Jagiellonia Białystok SSA,2025-09-26T19:30:00,POLONIA WARSZAWA,11.0,unknown_11,LW,8.3,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,5.0,Adrian BAGINSKI,CB,6.8,95.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0%,0.0,0.0,1.0,1.0,0.0,1.0,2.0,8.0,2.0,0.0,0.0,15.0,24.0,63.0,0.0,0.0,1.0,8.0,14.0,7.0,9.0,2.0,6.0,10.0,12.0,3.0,6.0,4.0,10.0,8.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,20.0,Norbert BIALOOKI,CB,6.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0%,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,10.0,12.0,83.0,0.0,0.0,0.0,3.0,3.0,7.0,9.0,3.0,4.0,6.0,7.0,1.0,1.0,5.0,7.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,22.0,Victor CIEMPIEL,CM,7.5,95.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,3.0,4.0,0.0,0.0,5.0,6.0,1.0,9.0,1.0,0.0,2.0,16.0,21.0,76.0,1.0,5.0,7.0,8.0,9.0,3.0,5.0,5.0,8.0,5.0,5.0,6.0,8.0,6.0,9.0,7.0,9.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,9.0,Marcel DZIEWA,CF,6.4,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,67.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,7.0,Filip KOLODZIEJSKI,RW,6.5,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0%,0.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,3.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,2.0,Daniel LESNIEWSKI,RB,7.7,95.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0%,1.0,1.0,1.0,1.0,3.0,3.0,2.0,6.0,0.0,0.0,2.0,21.0,29.0,72.0,0.0,4.0,6.0,11.0,14.0,6.0,9.0,1.0,2.0,10.0,14.0,10.0,13.0,7.0,12.0,10.0,12.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,3.0,Filip PIETRZAK,LB,6.4,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0%,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,17.0,25.0,68.0,1.0,9.0,12.0,7.0,12.0,1.0,1.0,1.0,2.0,6.0,9.0,10.0,14.0,8.0,13.0,5.0,8.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,11.0,Pawel TYSZKO,LW,7.1,95.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0%,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,10.0,14.0,71.0,2.0,7.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,10.0,0.0,0.0,8.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,1.0,Beniamin WROBLEWSKI,GK,5.5,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,14.0,79.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,4.0,7.0,3.0,3.0,4.0,4.0,6.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,6.0,Olivier ZIEMBICKI,CM,6.2,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,10.0,Kacper ZIOLKOWSKI,CAM,9.0,95.0,1.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,20%,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,16.0,23.0,70.0,1.0,14.0,20.0,2.0,3.0,0.0,0.0,5.0,8.0,0.0,2.0,11.0,13.0,4.0,7.0,6.0,10.0,6.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,13.0,Franciszek BANAS,RW,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,67.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76f59f1-035f-4041-82e7-588d8ccff2b6,69316,away,ŁKS Łódź S.A.,2025-10-03T11:30:00,POLONIA WARSZAWA,18.0,Michal STYCZEN,RB,6.4,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,11.0,14.0,79.0,0.0,3.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0,5.0,8.0,6.0,6.0,2.0,4.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
