Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";2;"Michal STYCZEN";RB;7.1;93;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0%;0;1;0;1;0;1;1;6;0;0;0;16;22;73;1;3;5;6;9;7;8;2;5;8;9;6;8;5;11;3;3;8;8;1;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Pawel KAZALA";DM;7;93;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0%;0;1;1;2;0;1;2;3;1;0;0;18;21;86;0;0;1;15;17;3;3;1;2;7;8;10;11;3;6;8;8;7;7;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Milan JAWOR";CB;6.9;93;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;1;1;0;0;5;1;0;0;0;37;43;86;0;0;2;20;22;17;19;5;8;27;29;5;6;17;22;19;20;1;1;0;0;0;0;0;1;2;0;0
"POLONIA WARSZAWA";5;"Daniel LESNIEWSKI";CB;6.6;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;1;2;3;0;1;8;1;0;0;1;29;36;81;0;0;0;17;20;12;16;2;9;18;18;9;9;6;13;20;20;3;3;0;0;0;0;0;2;2;0;0
"POLONIA WARSZAWA";19;"Jan TYSZKO";RW;8.7;93;0;0;0;1;1;1;3;0;0;0;0;1;0;0;0;1;1;2;0%;3;3;1;1;4;5;4;3;0;0;1;21;28;75;0;8;9;10;13;3;6;2;5;6;8;13;15;5;10;9;11;7;7;2;3;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Filip PIETRZAK";LB;6.6;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;3;9;0;0;0;29;36;81;0;3;4;19;23;7;9;0;4;13;13;16;19;9;16;4;4;16;16;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";9;"Marcel DZIEWA";CF;6.4;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;2;3;0;0;2;1;0;0;0;7;8;88;1;3;4;3;3;1;1;0;0;2;2;5;6;2;2;0;0;5;6;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Bartosz JAWORSKI";CM;6.2;45;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;1;4;0;0;3;1;0;0;0;6;6;100;0;2;2;2;2;2;2;2;2;2;2;2;2;4;4;1;1;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";1;"Filip KEPSKI";GK;6.7;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;1;0;0;0;10;12;83;0;0;0;1;1;9;11;1;3;5;5;4;4;4;6;6;6;0;0;0;0;1;0;0;1;1;2;2
"POLONIA WARSZAWA";11;"Kacper ZIOLKOWSKI";LW;8.9;80;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0%;0;0;2;2;1;2;2;1;0;0;0;9;13;69;0;5;9;3;3;1;1;0;2;4;5;5;6;1;3;3;4;5;6;0;1;0;0;0;0;0;0;0
